cid,record_id,Country,age,gender,marital,educ,educ_other,child_dependants,Regions,healthtype_2,role,role_other,healthtype,If_Yes,jobrole,train_years,experience_1,experience_2,experience_3,experience_4,service_demand_1,service_demand_2,skills_1,skills_2,skills_3,belief,conseq_beliefs_1,conseq_beliefs_2,conseq_beliefs_3,intentions,environment_context_1,environment_context_2,environment_context_3,environment_context_4,social_influence_1,social_influence_2,social_influence_3,social_influence_4,emotion_1,emotion_2,emotion_3,emotion_4,emotion_5,trust_1,trust_2,trust_3
hcw_8905,492,Uganda,36,Female,Married,NULL,NULL,2,Mid Northern,Public,Social worker/counsellor,NULL,Other,daily,part time,NULL,No,No,Yes,No,agree,agree,strongly agree,agree,agree,strongly agree,strongly agree,agree,strongly agree,strongly agree,strongly agree,agree,agree,agree,agree,agree,agree,agree,agree,strongly agree,disagree,disagree,agree,somewhat agree,somewhat agree,somewhat agree
hcw_8906,493,Uganda,36,Female,Married,NULL,NULL,2,Mid Northern,Public,Social worker/counsellor,NULL,Other,daily,part time,NULL,No,No,Yes,No,agree,agree,strongly agree,agree,agree,strongly agree,strongly agree,agree,strongly agree,strongly agree,strongly agree,agree,agree,agree,agree,agree,agree,agree,agree,strongly agree,disagree,disagree,agree,somewhat agree,somewhat agree,somewhat agree
hcw_8907,494,Uganda,36,Female,Married,NULL,NULL,2,Mid Northern,Public,Social worker/counsellor,NULL,Other,daily,part time,NULL,No,No,Yes,No,agree,agree,strongly agree,agree,agree,strongly agree,strongly agree,agree,strongly agree,strongly agree,strongly agree,agree,agree,agree,agree,agree,agree,agree,agree,strongly agree,disagree,disagree,agree,somewhat agree,somewhat agree,somewhat agree
hcw_8908,495,Uganda,27,Male,Single (never married),NULL,NULL,0,Mid Northern,Private,Social worker/counsellor,NULL,paediatric,NA,part time,NULL,No,No,Yes,No,agree,agree,agree,agree,somewhat agree,somewhat agree,agree,somewhat agree,agree,agree,somewhat agree,somewhat agree,agree,neither agree nor disagree,somewhat agree,somewhat agree,somewhat agree,agree,agree,agree,agree,agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree
hcw_8909,496,Uganda,34,Female,Separated,NULL,NULL,1,East Central,Private,Other,NULL,Laboratory,daily,Fulltime,NULL,No,No,Unsure,No,somewhat agree,somewhat agree,disagree,strongly disagree,somewhat agree,strongly agree,disagree,strongly agree,strongly disagree,strongly agree,strongly agree,agree,neither agree nor disagree,agree,somewhat agree,strongly agree,strongly agree,agree,agree,agree,somewhat disagree,agree,agree,somewhat disagree,disagree,strongly disagree
hcw_8910,497,Uganda,35,Female,Married,NULL,NULL,2,East Central,Private,Allied health professional,Laboratory Technician,Laboratory,more than one day per week,Fulltime,NULL,Yes,No,Yes,Yes,strongly agree,strongly agree,somewhat agree,disagree,somewhat disagree,disagree,somewhat disagree,agree,somewhat disagree,disagree,neither agree nor disagree,neither agree nor disagree,strongly agree,somewhat agree,neither agree nor disagree,strongly disagree,agree,somewhat agree,strongly disagree,strongly disagree,neither agree nor disagree,disagree,somewhat disagree,agree,neither agree nor disagree,agree
hcw_8911,498,Uganda,32,Female,Married,NULL,NULL,3,East Central,Private,Nurse,NULL,Medical unit,more than one day per week,Fulltime,NULL,No,No,Yes,Yes,disagree,disagree,disagree,strongly agree,disagree,strongly agree,disagree,agree,agree,agree,agree,agree,disagree,disagree,disagree,agree,agree,agree,strongly agree,strongly agree,disagree,somewhat agree,disagree,agree,somewhat disagree,agree
hcw_8912,499,Uganda,35,Male,Married,NULL,NULL,3,East Central,Private,Allied health professional,None,Medical unit,daily,Fulltime,NULL,No,No,No,No,strongly disagree,strongly disagree,somewhat agree,agree,agree,strongly agree,strongly agree,strongly agree,disagree,strongly agree,agree,strongly agree,strongly agree,somewhat agree,somewhat agree,strongly agree,strongly agree,disagree,somewhat agree,agree,disagree,strongly agree,strongly agree,agree,agree,disagree
hcw_8913,500,Uganda,35,Male,Married,NULL,NULL,3,East Central,Private,Allied health professional,None,Medical unit,daily,Fulltime,NULL,No,No,No,No,strongly disagree,strongly disagree,somewhat agree,agree,agree,strongly agree,strongly agree,strongly agree,disagree,strongly agree,agree,strongly agree,strongly agree,somewhat agree,somewhat agree,strongly agree,strongly agree,disagree,somewhat agree,agree,disagree,strongly agree,strongly agree,agree,agree,disagree
hcw_8914,501,Uganda,27,Male,Single (never married),NULL,NULL,3,Mid Northern,Private,Other,NULL,Other,NA,casual or locum staff,NULL,No,No,No,No,strongly disagree,strongly disagree,agree,agree,agree,agree,somewhat agree,agree,agree,strongly agree,agree,agree,disagree,agree,agree,agree,agree,agree,strongly agree,strongly agree,strongly agree,agree,somewhat agree,disagree,disagree,disagree
hcw_8915,502,Uganda,25,Female,Single (never married),NULL,NULL,5,Mid Northern,Private,Other,NULL,Other,NA,student,NULL,No,No,No,No,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,neither agree nor disagree,somewhat agree,somewhat agree,somewhat agree
hcw_8916,503,Uganda,25,Male,Single (never married),NULL,NULL,0,Kampala,Public,Allied health professional,None,Laboratory,daily,Fulltime,NULL,No,No,No,No,agree,disagree,agree,agree,agree,strongly agree,agree,agree,agree,strongly agree,agree,NA,agree,agree,agree,strongly agree,agree,agree,strongly agree,strongly agree,agree,agree,agree,strongly disagree,strongly disagree,strongly disagree
hcw_8917,504,Uganda,29,Male,Living with partner,NULL,NULL,3,Mid Northern,Public,Nurse,NULL,Medical unit,daily,Fulltime,NULL,Yes,No,No,No,disagree,disagree,disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,disagree,strongly disagree,strongly disagree,strongly disagree,disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,disagree,strongly disagree,strongly disagree,disagree,strongly disagree,strongly disagree
hcw_8918,505,Uganda,50,Male,Widowed,NULL,NULL,3,Central 1,Private,Nurse,NULL,Medical unit,daily,Fulltime,NULL,No,No,Yes,No,disagree,disagree,disagree,agree,somewhat agree,agree,agree,agree,agree,agree,disagree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree
hcw_8919,506,Uganda,50,Male,Widowed,NULL,NULL,3,Central 1,Private,Nurse,NULL,Medical unit,daily,Fulltime,NULL,No,No,Yes,No,disagree,disagree,disagree,agree,somewhat agree,agree,agree,agree,agree,agree,disagree,agree,disagree,disagree,agree,agree,agree,agree,agree,agree,agree,agree,agree,agree,disagree,disagree
hcw_8920,507,Uganda,24,Male,Single (never married),NULL,NULL,2,Mid Northern,Private,Social worker/counsellor,NULL,isolation ward,more than one day per week,student,NULL,Unsure,No,No,No,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,disagree,disagree,disagree,disagree,strongly disagree,strongly disagree,strongly disagree
hcw_8921,508,Uganda,34,Male,Married,NULL,NULL,2,Central 1,Private,Social worker/counsellor,NULL,Medical unit,daily,Fulltime,NULL,Yes,Yes,Yes,No,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,agree,strongly disagree,strongly disagree,strongly disagree
hcw_8922,509,Uganda,38,Male,Married,NULL,NULL,2,Central 1,Private,Nurse,NULL,Palliative Care,daily,Fulltime,NULL,No,No,Yes,No,disagree,disagree,agree,agree,agree,strongly agree,agree,agree,strongly disagree,strongly agree,strongly agree,strongly agree,disagree,agree,agree,strongly agree,strongly agree,agree,agree,strongly agree,strongly disagree,agree,agree,agree,strongly disagree,strongly disagree
hcw_8923,510,Uganda,42,Female,Married,NULL,NULL,4,Central 1,Private,Nurse,NULL,Medical unit,daily,Fulltime,NULL,Yes,No,Yes,No,strongly agree,strongly agree,somewhat agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree
hcw_8924,511,Uganda,45,Female,Married,NULL,NULL,5,Central 1,Private,Allied health professional,Lab volunteer,Medical unit,daily,Fulltime,NULL,Yes,No,Yes,Yes,disagree,disagree,agree,agree,agree,agree,somewhat agree,agree,agree,agree,agree,agree,somewhat agree,agree,agree,agree,agree,agree,agree,agree,somewhat agree,agree,agree,agree,agree,somewhat agree
hcw_8925,512,Uganda,33,Male,Living with partner,NULL,NULL,3,Central 1,Private,Nurse,NULL,Medical unit,daily,Fulltime,NULL,No,No,Yes,No,strongly disagree,disagree,disagree,agree,disagree,agree,disagree,agree,disagree,strongly agree,agree,disagree,somewhat agree,disagree,agree,strongly agree,agree,somewhat agree,strongly agree,strongly agree,somewhat agree,strongly disagree,strongly disagree,agree,strongly disagree,strongly disagree
hcw_8926,513,Uganda,33,Male,Living with partner,NULL,NULL,3,Central 1,Private,Nurse,NULL,Medical unit,daily,Fulltime,NULL,No,No,Yes,No,strongly disagree,disagree,disagree,agree,disagree,agree,disagree,agree,disagree,strongly agree,agree,disagree,somewhat agree,disagree,agree,strongly agree,agree,somewhat agree,strongly agree,strongly agree,somewhat agree,strongly disagree,strongly disagree,agree,strongly disagree,strongly disagree
hcw_8927,514,Uganda,23,Male,Single (never married),NULL,NULL,0,Central 1,Private,Nurse,NULL,Medical unit,daily,Fulltime,NULL,No,No,Yes,No,agree,disagree,strongly agree,strongly agree,agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,agree,strongly agree,strongly agree,somewhat agree,strongly agree,agree,disagree,agree,strongly agree,strongly disagree,strongly disagree,strongly disagree
hcw_8928,515,Uganda,44,Male,Married,NULL,NULL,2,Central 1,Private,Midwife,NULL,Medical unit,daily,Fulltime,NULL,Yes,Yes,Yes,Yes,disagree,disagree,agree,agree,agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,somewhat disagree,strongly agree,strongly agree,agree,strongly agree,strongly agree,agree,strongly agree,strongly agree,disagree,strongly agree,agree,agree,agree,agree
hcw_8929,516,Uganda,39,Male,Married,NULL,NULL,2,Central 1,Private,Midwife,NULL,maternity,daily,Fulltime,NULL,Yes,No,Yes,No,somewhat agree,agree,disagree,agree,agree,agree,somewhat agree,agree,strongly disagree,agree,agree,agree,disagree,agree,agree,agree,strongly agree,disagree,agree,agree,strongly agree,agree,agree,disagree,strongly disagree,strongly disagree
hcw_8930,517,Uganda,35,Male,Married,NULL,NULL,4,Central 1,Private,Allied health professional,Laboratory Technician,Medical unit,more than one day per week,Fulltime,NULL,No,No,Yes,No,somewhat agree,somewhat agree,agree,strongly agree,agree,strongly agree,somewhat agree,strongly agree,agree,strongly agree,agree,somewhat agree,somewhat agree,somewhat agree,strongly agree,strongly agree,strongly agree,somewhat agree,strongly agree,strongly agree,somewhat agree,strongly agree,strongly agree,somewhat agree,somewhat disagree,disagree
hcw_8931,518,Uganda,29,Male,Married,NULL,NULL,1,Central 1,Private,Nurse,NULL,Medical unit,daily,Fulltime,NULL,Yes,Yes,Yes,No,strongly disagree,strongly disagree,somewhat agree,strongly agree,strongly agree,strongly agree,somewhat agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,somewhat disagree,strongly agree,strongly agree,strongly disagree,strongly agree,strongly agree,strongly disagree,strongly disagree,strongly disagree
hcw_8932,519,Uganda,27,Female,Married,NULL,NULL,4,Central 1,Private,Nurse,NULL,Medical unit,daily,student,NULL,Yes,No,Yes,Yes,strongly disagree,disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,agree,strongly disagree,strongly disagree,strongly disagree,strongly agree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree,strongly disagree
hcw_8933,520,Uganda,30,Female,Prefer not to say,NULL,NULL,5,Mid Northern,Public,Other,NULL,Other,NA,other,NULL,Unsure,No,Yes,No,agree,agree,strongly disagree,strongly disagree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,agree,agree,agree,agree,agree,somewhat agree,somewhat agree,agree,agree,agree,agree,agree,agree,strongly disagree,strongly disagree,disagree
hcw_8934,521,Uganda,52,Male,Married,NULL,NULL,5,Central 1,Private,Midwife,NULL,Medical unit,daily,Fulltime,NULL,No,No,Yes,No,strongly disagree,strongly disagree,disagree,strongly disagree,strongly disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly disagree,strongly disagree,agree,agree,agree
hcw_8935,522,Uganda,29,Male,Single (never married),NULL,NULL,0,Central 1,Private,Allied health professional,Data officer,Medical unit,NA,Fulltime,NULL,No,No,No,No,agree,agree,agree,somewhat agree,strongly agree,strongly agree,agree,agree,strongly disagree,strongly agree,neither agree nor disagree,neither agree nor disagree,disagree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,agree,agree,disagree,strongly agree,agree,strongly disagree,disagree,disagree
hcw_8936,523,Uganda,25,Male,Living with partner,NULL,NULL,1,Central 1,Private,Allied health professional,Data officer,Medical unit,NA,Fulltime,NULL,No,No,No,No,agree,agree,somewhat agree,agree,somewhat agree,agree,agree,agree,agree,agree,agree,agree,strongly disagree,somewhat agree,agree,agree,agree,agree,agree,agree,somewhat agree,somewhat agree,somewhat agree,somewhat disagree,neither agree nor disagree,neither agree nor disagree
hcw_8937,524,Uganda,27,Female,Living with partner,NULL,NULL,0,Mid Northern,Public,Allied health professional,Clinical officer,Medical unit,daily,Fulltime,NULL,Yes,No,Yes,Yes,agree,somewhat agree,strongly agree,agree,agree,strongly agree,agree,strongly agree,somewhat agree,strongly agree,agree,agree,agree,disagree,agree,strongly agree,agree,somewhat disagree,strongly agree,strongly agree,disagree,agree,disagree,somewhat disagree,somewhat disagree,disagree
hcw_8938,525,Uganda,30,Female,Prefer not to say,NULL,NULL,7,Central 1,Private,Other,NULL,Medical unit,daily,Fulltime,NULL,Unsure,No,Yes,No,agree,somewhat agree,somewhat agree,somewhat agree,somewhat disagree,somewhat agree,somewhat agree,agree,neither agree nor disagree,agree,agree,neither agree nor disagree,strongly disagree,neither agree nor disagree,agree,agree,agree,agree,somewhat agree,somewhat agree,somewhat agree,agree,somewhat agree,neither agree nor disagree,somewhat agree,somewhat agree
hcw_8939,526,Uganda,27,Male,Single (never married),NULL,NULL,1,Central 1,Private,Allied health professional,Data officer,Medical unit,daily,student,NULL,No,No,No,No,strongly disagree,strongly disagree,disagree,agree,agree,agree,somewhat agree,strongly agree,disagree,strongly agree,agree,strongly disagree,strongly disagree,strongly disagree,somewhat agree,agree,agree,somewhat agree,strongly agree,strongly agree,strongly agree,strongly agree,strongly agree,agree,agree,agree
