cid,id,country,age,sex,marital,education,educ other,chn,region,hospital,job role,other prof,work unit,contact freq,job type,train years,experience_1,experience_2,experience_3,e_do_care,can manage,continue manage,general training,received ipc training,can don,can follow,55) s_can protect,is protected,will use,proto exists,can access,has isolation,get support,expected I follow,expected to follow,colleagues follow,encouraged by staff,concerned about family,risk concerned,afraid of patients,accept risk,trust_1,trust_2,trust_3
hcw_8863,451,Senegal,32,Féminin,Marié,BFEM,,2,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,Quotidiennement,,12,Yes ,Yes ,No,,totally agree,agree,rather disagree,disagree,agree,agree,agree,agree,totally agree,No,Yes ,No,Yes ,agree,Yes ,Yes ,Yes ,Yes ,No,No,Yes , more than half the time,less than half the time,rather agree
hcw_8864,452,Senegal,23,Féminin,Marié,BFEM,,5,Dakar,Centre/poste de santé/district,Etudiant (e),,Centre de sante,,,2,No,Yes ,No,,totally agree,totally agree,somewhat agree,totally agree,rather disagree,somewhat agree,agree,Option 1,totally agree,Yes ,Yes ,No,Yes ,rather disagree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,Tout_le_temps,La_plupart_de_le_temps,without opinion
hcw_8865,453,Senegal,33,Masculin,Célibataire,Licence,,6,Dakar,Centre/poste de santé/district,Autre,,Poste de sante,Quotidiennement,,6,No,Yes ,No,,totally agree,somewhat agree,disagree,rather disagree,somewhat agree,totally agree,somewhat agree,rather disagree,agree,Yes ,Yes ,No,Yes ,somewhat agree,Yes ,No,Yes ,Yes ,Yes ,No,Yes ,La_plupart_de_le_temps,part of the time,disagree
hcw_8866,454,Senegal,42,Féminin,Marié,Licence,,5,Dakar,Centre/poste de santé/district,Médical (e),,Poste de sante,Quotidiennement,,3,No,Yes ,No,,disagree,disagree,totally agree,totally agree,somewhat agree,agree,somewhat agree,rather disagree,agree,Yes ,Yes ,No,Yes ,somewhat agree,Yes ,Yes ,Yes ,Yes ,No,No,Yes ,part of the time,less than half the time,rather agree
hcw_8867,455,Senegal,42,Féminin,Marié,Baccalaureate,,6,Dakar,Centre/poste de santé/district,Autre,,Poste de sante,,,12,No,Yes ,No,,disagree,disagree,disagree,rather disagree,agree,agree,somewhat agree,somewhat agree,somewhat agree,Yes ,Yes ,No,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,less than half the time,part of the time,rather disagree
hcw_8868,456,Senegal,36,Masculin,Marié,Licence,,2,Dakar,Centre/poste de santé/district,Autre,,Poste de sante,Quotidiennement,,3,No,Yes ,No,,disagree,rather disagree,agree,agree,somewhat agree,agree,agree,rather disagree,totally agree,No,Yes ,No,Yes ,somewhat agree,Yes ,Yes ,Yes ,Yes ,No,No,Yes ,part of the time, more than half the time,rather disagree
hcw_8869,457,Senegal,45,Féminin,Marié,Licence,,4,Dakar,Centre/poste de santé/district,Paramédical (e),,Centre de sante,,,15,No,Yes ,No,,totally agree,agree,agree,totally agree,agree,agree,totally agree,agree,totally agree,Yes ,Yes ,Yes ,Yes ,totally agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,less than half the time,Tout_le_temps,agree
hcw_8870,458,Senegal,39,Féminin,Divorce(e),Licence,,5,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,,,14,No,Yes ,No,,totally agree,totally agree,somewhat agree,rather disagree,Option 1,agree,totally agree,somewhat agree,rather disagree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,less than half the time,La_plupart_de_le_temps,rather agree
hcw_8871,459,Senegal,32,Masculin,Marié,Licence,,4,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,Quotidiennement,,6,Yes ,Yes ,No,,somewhat agree,totally agree,agree,agree,agree,somewhat agree,agree,rather disagree,agree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,La_plupart_de_le_temps, more than half the time,without opinion
hcw_8872,460,Senegal,32,Féminin,Marié,BFEM,,3,Dakar,Centre/poste de santé/district,Médical (e),,Centre de sante,Quotidiennement,,7, Do not know,Yes ,No,,totally agree,somewhat agree,rather disagree,somewhat agree,somewhat agree,totally agree,rather disagree,disagree,somewhat agree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No, Do not know,at no moment,at no moment,agree
hcw_8873,461,Senegal,32,Féminin,Marié,Licence,,4,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,Quotidiennement,,7,No,Yes ,Yes ,,somewhat agree,without opinion,rather disagree,agree,Option 1,somewhat agree,totally agree,somewhat agree,somewhat agree,Yes ,Yes ,Yes ,Yes ,somewhat agree,Yes ,No,Yes ,Yes ,Yes ,No,Yes , more than half the time,less than half the time,disagree
hcw_8874,462,Senegal,34,Féminin,Célibataire,BFEM,,3,Dakar,Centre/poste de santé/district,Paramédical (e),,Centre de sante,Quotidiennement,,5,No,Yes ,No,,agree,agree,disagree,rather disagree,Option 1,totally agree,somewhat agree,agree,totally agree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,No,Yes ,Yes ,No,No,Yes ,Tout_le_temps,part of the time,agree
hcw_8875,463,Senegal,26,Masculin,Marié,Master,,4,Dakar,Centre/poste de santé/district,Etudiant (e),,Centre de sante,,,4,No,Yes ,No,,somewhat agree,agree,rather disagree,disagree,rather disagree,totally agree,totally agree,somewhat agree,totally agree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes , more than half the time,part of the time,disagree
hcw_8876,464,Senegal,25,Masculin,Célibataire,Licence,,2,Dakar,Centre/poste de santé/district,Etudiant (e),,Centre de sante,,,3,No,Yes ,No,,totally agree,agree,rather disagree,rather disagree,disagree,agree,totally agree,agree,totally agree,No,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,No,Yes ,No,La_plupart_de_le_temps,part of the time,disagree
hcw_8877,465,Senegal,37,Masculin,Célibataire,Licence,,4,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,,,7,No,Yes ,No,,somewhat agree,totally agree,totally agree,agree,disagree,agree,somewhat agree,Option 1,rather disagree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes , Do not know,Yes ,less than half the time,part of the time,disagree
hcw_8878,466,Senegal,28,Féminin,Célibataire,Certificat,,6,Dakar,Centre/poste de santé/district,Médical (e),,Centre de sante,,,3,No,Yes ,No,,totally agree,without opinion,not agree at all,disagree,agree,totally agree,somewhat agree,disagree,agree,No,Yes ,Yes ,Yes ,totally agree,Yes ,Yes ,Yes ,Yes ,Yes , Do not know,No,part of the time,at no moment,not agree at all
hcw_8879,467,Senegal,50,Féminin,Marié,Licence,,4,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,,,10,No,Yes ,No,,rather disagree,agree,disagree,somewhat agree,somewhat agree,somewhat agree,totally agree,somewhat agree,totally agree,Yes ,Yes ,Yes ,Yes ,rather disagree,Yes ,Yes , Do not know,Yes ,Yes ,No,Yes , more than half the time,part of the time,disagree
hcw_8880,468,Senegal,44,Masculin,Marié,Baccalaureate,,3,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,,,7,No,Yes ,No,,totally agree,totally agree,agree,totally agree,Option 1,totally agree,disagree,Option 1,somewhat agree,Yes ,Yes ,Yes ,Yes ,totally agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,La_plupart_de_le_temps,part of the time,totally agree
hcw_8881,469,Senegal,62,Féminin,Marié,Certificat,,3,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,,,22,No,Yes ,No,,without opinion,without opinion,disagree,disagree,agree,somewhat agree,totally agree,somewhat agree,somewhat agree,No,Yes ,Yes ,Yes ,totally agree,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,less than half the time,part of the time,rather disagree
hcw_8882,470,Senegal,47,Féminin,Veuf(ve),Baccalaureate,,4,Dakar,Centre/poste de santé/district,Autre,,Clinique Medicale privee,,,26,No,Yes ,No,,totally agree,agree,not agree at all,disagree,agree,totally agree,somewhat agree,agree,somewhat agree,Yes ,Yes ,Yes ,Yes ,totally agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes , more than half the time,La_plupart_de_le_temps,rather disagree
hcw_8883,471,Senegal,53,Masculin,Marié,Licence,,5,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,Quotidiennement,,10,No,Yes ,No,,somewhat agree,agree,totally agree,agree,Option 1,agree,totally agree,Option 1,somewhat agree,No,Yes ,Yes ,Yes ,somewhat agree,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,Yes , more than half the time,Tout_le_temps,without opinion
hcw_8884,472,Senegal,52,Masculin,Marié,BFEM,,6,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,,,10,No,Yes ,No,,without opinion,without opinion,disagree,rather disagree,somewhat agree,agree,totally agree,somewhat agree,totally agree,No,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes , Do not know,No,La_plupart_de_le_temps,Tout_le_temps,disagree
hcw_8885,473,Senegal,44,Féminin,Marié,Pas scolarise,,4,Dakar,Centre/poste de santé/district,Médical (e),,Centre de sante,,,7,No,Yes ,No,,without opinion,without opinion,disagree,disagree,Option 1,agree,agree,Option 1,totally agree,No,Yes ,Yes ,Yes ,totally agree,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,Tout_le_temps,less than half the time,rather disagree
hcw_8886,474,Senegal,32,Féminin,Marié,Baccalaureate,,6,Dakar,Centre/poste de santé/district,Paramédical (e),,Centre de sante,,,9,No,Yes ,No,,totally agree,totally agree,rather disagree,rather disagree,disagree,totally agree,somewhat agree,agree,totally agree,Yes ,Yes ,Yes ,Yes ,rather disagree,Yes ,Yes ,Yes ,Yes ,No,Yes ,Yes ,Tout_le_temps,part of the time,rather agree
hcw_8887,475,Senegal,52,Masculin,Célibataire,Master,,4,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,,,23,No,Yes ,No,,agree,agree,somewhat agree,totally agree,somewhat agree,agree,disagree,rather disagree,somewhat agree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,less than half the time, more than half the time,disagree
hcw_8888,476,Senegal,36,Masculin,Marié,BFEM,,5,Dakar,hopital de niveau I,Paramédical (e),,Centre de sante,,,12,No,Yes ,No,,totally agree,somewhat agree,rather disagree,disagree,somewhat agree,agree,totally agree,Option 1,totally agree,No,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,part of the time, more than half the time,rather disagree
hcw_8889,477,Senegal,39,Féminin,Marié,Master,,8,Dakar,Centre/poste de santé/district,Autre,,Hopital,Quotidiennement,,14,No,Yes ,Yes ,,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,somewhat agree,agree,totally agree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,La_plupart_de_le_temps,La_plupart_de_le_temps,agree
hcw_8890,478,Senegal,41,Masculin,Marié,Primaire,,7,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,,,13,No,Yes ,No,,totally agree,totally agree,disagree,not agree at all,not agree at all,not agree at all,somewhat agree,rather disagree,agree,No,Yes ,Yes , Do not know,agree,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,Tout_le_temps,La_plupart_de_le_temps,agree
hcw_8891,479,Senegal,31,Féminin,Marié,BFEM,,3,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,,,14,No,Yes ,No,,agree,totally agree,rather disagree,not agree at all,Option 1,agree,somewhat agree,somewhat agree,totally agree,Yes ,Yes ,Yes ,Yes ,somewhat agree,Yes ,Yes ,Yes ,Yes ,No,No,Yes ,less than half the time,part of the time,rather agree
hcw_8892,480,Senegal,32,Féminin,Marié,Licence,,4,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,Quotidiennement,,9,No,Yes ,Yes ,,totally agree,somewhat agree,totally agree,totally agree,agree,somewhat agree,totally agree,agree,totally agree,Yes ,Yes ,No,Yes ,totally agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,Tout_le_temps,La_plupart_de_le_temps,rather agree
hcw_8893,481,Senegal,31,Féminin,Marié,Licence,,4,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,Quotidiennement,,9,No,Yes ,Yes ,,totally agree,agree,disagree,rather disagree,agree,somewhat agree,totally agree,rather disagree,totally agree,Yes ,Yes ,Yes ,Yes ,somewhat agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes , more than half the time,part of the time,agree
hcw_8894,482,Senegal,29,Féminin,Marié,BFEM,,3,Dakar,Centre/poste de santé/district,Médical (e),,Centre de sante,Quotidiennement,,9,No,Yes ,Yes ,,totally agree,agree,rather disagree,disagree,agree,agree,agree,somewhat agree,agree,No,Yes ,No,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,Tout_le_temps,part of the time,rather disagree
hcw_8895,483,Senegal,27,Masculin,Marié,Licence,,2,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,Quotidiennement,,10, Do not know,Yes ,Yes ,,agree,agree,totally agree,somewhat agree,agree,agree,agree,agree,somewhat agree,Yes ,Yes ,Yes ,Yes ,rather disagree,Yes ,Yes ,Yes ,Yes ,No,No,Yes ,La_plupart_de_le_temps,Tout_le_temps,totally agree
hcw_8896,484,Senegal,36,Féminin,Célibataire,BFEM,,3,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,,,20,No,Yes ,No,,totally agree,somewhat agree,totally agree,agree,Option 1,agree,agree,somewhat agree,agree,No,Yes ,No,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,La_plupart_de_le_temps,La_plupart_de_le_temps,rather disagree
hcw_8897,485,Senegal,30,Féminin,Marié,Certificat,,3,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,,,14, Do not know,Yes ,No,,totally agree,agree,somewhat agree,totally agree,somewhat agree,agree,somewhat agree,somewhat agree,totally agree,Yes ,No,No,Yes ,totally agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,La_plupart_de_le_temps,less than half the time,disagree
hcw_8898,486,Senegal,31,Féminin,Marié,BFEM,,4,Dakar,Centre/poste de santé/district,Médical (e),,Centre de sante,,,15,No,Yes ,No,,agree,totally agree,somewhat agree,totally agree,Option 1,somewhat agree,totally agree,agree,totally agree,No,Yes ,No,Yes ,somewhat agree,No,Yes ,Yes ,Yes ,Yes , Do not know,Yes ,part of the time,part of the time,disagree
hcw_8899,487,Senegal,46,Féminin,Marié,Licence,,4,Dakar,Centre/poste de santé/district,Médical (e),,Centre de sante,Quotidiennement,,15,No,Yes ,Yes ,,somewhat agree,totally agree,totally agree,somewhat agree,somewhat agree,totally agree,totally agree,somewhat agree,agree,Yes ,Yes ,Yes ,Yes ,totally agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,Tout_le_temps, more than half the time,rather agree
hcw_8900,488,Senegal,33,Féminin,Marié,Licence,,4,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,,,12,No,Yes ,No,,agree,totally agree,rather disagree,somewhat agree,Option 1,totally agree,agree,somewhat agree,totally agree,Yes ,Yes ,Yes ,Yes ,totally agree,Yes ,Yes ,Yes ,Yes ,No,No,Yes ,less than half the time,La_plupart_de_le_temps,agree
hcw_8901,489,Senegal,35,Masculin,Marié,Certificat,,5,Dakar,Centre/poste de santé/district,Administratif et technique,,Centre de sante,,,11,No,Yes ,No,,agree,without opinion,agree,agree,somewhat agree,agree,agree,agree,totally agree,Yes ,Yes ,Yes ,Yes ,totally agree,Yes ,Yes ,Yes ,Yes ,No,Yes ,Yes ,La_plupart_de_le_temps,less than half the time,agree
hcw_8902,490,Senegal,27,Féminin,Marié,Primaire,,4,Dakar,Centre/poste de santé/district,Paramédical (e),,Centre de sante,,,5,No,Yes ,No,,rather disagree,rather disagree,disagree,not agree at all,somewhat agree,agree,totally agree,Option 1,totally agree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,part of the time,Tout_le_temps,rather agree
hcw_8903,491,Senegal,22,Masculin,Célibataire,Master,,4,Dakar,Centre/poste de santé/district,Etudiant (e),,Centre de sante,,,2,No,Yes ,No,,agree,agree,totally agree,somewhat agree,agree,somewhat agree,totally agree,Option 1,totally agree,Yes ,Yes ,Yes ,Yes ,rather disagree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,Tout_le_temps,Tout_le_temps,rather agree
hcw_8904,492,Senegal,25,Masculin,Célibataire,Licence,,3,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,,,3,No,Yes ,No,,agree,totally agree,rather disagree,disagree,agree,totally agree,disagree,Option 1,somewhat agree,No,Yes ,Yes ,Yes ,somewhat agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes , more than half the time,part of the time,rather disagree
hcw_8905,493,Senegal,36,Masculin,Célibataire,Licence,,4,Dakar,Centre/poste de santé/district,Paramédical (e),,Centre de sante,Quotidiennement,,7,No,Yes ,No,,somewhat agree,somewhat agree,totally agree,somewhat agree,somewhat agree,rather disagree,totally agree,Option 1,totally agree,Yes ,Yes ,Yes ,Yes ,totally agree,Yes ,Yes ,Yes ,Yes ,No,No,Yes , more than half the time,part of the time,rather disagree
hcw_8906,494,Senegal,29,Masculin,Marié,Master,,5,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,,,7,No,Yes ,No,,agree,totally agree,rather disagree,disagree,Option 1,agree,agree,Option 1,totally agree,Yes ,Yes ,Yes ,Yes ,somewhat agree,Yes ,Yes , Do not know,Yes ,No,Yes ,Yes ,Tout_le_temps,less than half the time,rather agree
hcw_8907,495,Senegal,37,Féminin,Célibataire,Doctorat,,4,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,Plus d'un jour pas semaine,,9,Yes ,Yes ,Yes ,,somewhat agree,totally agree,agree,agree,Option 1,totally agree,totally agree,Option 1,agree,Yes ,Yes ,Yes ,Yes ,totally agree,Yes ,Yes ,Yes ,Yes ,No,No,Yes ,less than half the time,less than half the time,rather disagree
hcw_8908,496,Senegal,31,Féminin,Marié,Baccalaureate,,7,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,,,6,No,No,No,,agree,totally agree,somewhat agree,somewhat agree,Option 1,totally agree,somewhat agree,agree,totally agree,Yes ,Yes ,Yes ,Yes ,totally agree,Yes ,Yes ,Yes ,Yes ,Yes , Do not know,Yes ,La_plupart_de_le_temps,Tout_le_temps,rather agree
hcw_8909,497,Senegal,29,Féminin,Divorce(e),Baccalaureate,,4,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,,,6,No,Yes ,No,,totally agree,agree,agree,somewhat agree,rather disagree,rather disagree,totally agree,Option 1,agree,Yes ,Yes ,Yes ,Yes ,totally agree,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,La_plupart_de_le_temps,Tout_le_temps,totally agree
hcw_8910,498,Senegal,60,Masculin,Divorce(e),BFEM,,6,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,,,22,No,No,No,,agree,somewhat agree,rather disagree,rather disagree,rather disagree,disagree,totally agree,Option 1,somewhat agree,Yes ,Yes ,Yes ,Yes ,somewhat agree,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,Yes ,part of the time, more than half the time,totally agree
hcw_8911,499,Senegal,25,Féminin,Marié,Baccalaureate,,7,Dakar,Centre/poste de santé/district,Médical (e),,Centre de sante,,,3,No,Yes ,No,,somewhat agree,somewhat agree,rather disagree,somewhat agree,agree,totally agree,somewhat agree,somewhat agree,somewhat agree,Yes ,Yes ,Yes ,Yes ,totally agree,Yes ,Yes ,Yes ,Yes ,Yes , Do not know,Yes ,La_plupart_de_le_temps,part of the time,disagree
hcw_8912,500,Senegal,25,Féminin,Célibataire,Licence,,4,Dakar,Centre/poste de santé/district,Médical (e),,Centre de sante,Quotidiennement,,38,No,Yes ,No,,disagree,totally agree,somewhat agree,somewhat agree,agree,agree,somewhat agree,rather disagree,totally agree,Yes ,Yes ,Yes ,Yes ,totally agree,Yes ,Yes ,Yes ,Yes ,No,No,Yes ,less than half the time,La_plupart_de_le_temps,disagree
hcw_8913,501,Senegal,39,Féminin,Marié,Licence,,2,Dakar,Centre/poste de santé/district,Paramédical (e),,Centre de sante,Quotidiennement,,10,No,Yes ,No,,totally agree,somewhat agree,totally agree,totally agree,somewhat agree,rather disagree,rather disagree,agree,totally agree,Yes ,Yes ,Yes ,Yes ,somewhat agree,Yes ,Yes ,No,Yes ,No,No,Yes ,part of the time,part of the time,disagree
hcw_8914,502,Senegal,29,Féminin,Marié,BFEM,,1,Dakar,Centre/poste de santé/district,Médical (e),,Centre de sante,Quotidiennement,,4,No,Yes ,Yes ,,totally agree,totally agree,totally agree,totally agree,somewhat agree,totally agree,totally agree,somewhat agree,totally agree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,less than half the time,La_plupart_de_le_temps,rather agree
hcw_8915,503,Senegal,27,Féminin,Célibataire,Licence,,5,Dakar,Centre/poste de santé/district,Etudiant (e),,Centre de sante,Quotidiennement,,4, Do not know,Yes ,No,,totally agree,totally agree,totally agree,agree,disagree,somewhat agree,totally agree,agree,totally agree,Yes ,Yes ,Yes ,Yes ,agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,Tout_le_temps,La_plupart_de_le_temps,rather agree
hcw_8916,504,Senegal,39,Masculin,Célibataire,Licence,,4,Dakar,Centre/poste de santé/district,Autre,,Centre de sante,,,11,No,Yes ,No,,totally agree,somewhat agree,somewhat agree,totally agree,Option 1,somewhat agree,somewhat agree,rather disagree,somewhat agree,No,Yes ,Yes , Do not know,somewhat agree,Yes ,Yes ,Yes ,Yes ,Yes ,No,Yes ,Tout_le_temps,less than half the time,rather disagree
