record_id,age,gender,role,role_other,healthtype,healthtype_2,District,Regions,Direct care to patients,If Yes,jobrole,marital,child_dependants,adult_dependants,experience_1,experience_2,experience_3,experience_4,contacttype,contacttype_2,prevention_1,prevention_2,prevention_3,prevention_4,prevention_5,prevention_6,prevention_7,prevention_8,prevention_9,prevention_10,prevention_11,masktype,other_prevention,service_demand_1,service_demand_2,control_procedure_1,control_procedure_2,control_procedure_3,control_procedure_4,control_procedure_5,control_procedure_6,control_procedure_7,control_procedure_8,control_procedure_9,control_procedure_10,medicalmasktype,other_procedure,skills_1,skills_2,skills_3,belief,social_role,conseq_beliefs_1,conseq_beliefs_2,conseq_beliefs_3,intentions,environment_context_1,environment_context_2,environment_context_3,environment_context_4,supplies_1,supplies_2,supplies_3,supplies_4,supplies_5,supplies_6,supplies_7,supplies_8,supplies_9,supplies_10,supplies_11,social_influence_1,social_influence_2,social_influence_3,social_influence_4,emotion_1,emotion_2,emotion_3,emotion_4,emotion_5,wellbeing_1,wellbeing_2,wellbeing_3,wellbeing_4,wellbeing_5,trust_1,trust_2,trust_3,psychological_1,psychological_2,psychological_3,psychological_4
602,24,2,7,Laboratory Technician,10,1,Wakiso,Central 1,1,2,1,1,6,1,2,2,2,2,,,1,1,2,2,2,1,2,2,1,2,2,,,6,6,1,1,3,2,2,1,2,2,1,2,,,1,1,6,6,6,6,1,1,1,6,5,2,1,6,6,6,6,6,6,1,1,6,1,1,5,6,6,6,6,6,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1
603,28,1,6,,1,1,Gulu,Mid Northern,1,1,1,1,6,2,2,2,1,2,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,6,2,1,1,1,1,1,1,1,1,1,2,,,6,6,6,7,7,6,6,6,7,6,,6,6,7,7,7,2,2,7,1,6,7,1,1,6,7,6,6,7,7,6,6,6,1,2,2,2,1,1,1,1,1,1,1,1
604,24,2,7,Laboratory Technician,1,1,Wakiso,Central 1,1,1,1,1,6,1,2,2,2,2,,,1,1,2,2,2,1,2,2,1,2,2,,,6,6,1,1,3,2,2,1,2,2,1,2,,,1,1,6,6,6,6,1,1,1,6,5,2,1,6,6,6,6,6,6,1,1,6,1,1,5,6,6,6,6,6,1,6,1,1,1,1,1,1,1,1,1,1,2,1,1
605,32,2,10,,12,1,Wakiso,Central 1,1,1,1,3,3,1,1,1,1,1,2,,1,1,1,1,1,1,1,1,1,1,1,medical mask ,Medical mask ,6,6,1,1,1,1,1,1,1,1,1,1,Medical mask ,Medical  mask,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,1,1,1,1
606,26,1,6,,7,2,Gulu,Mid Northern,1,1,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,Surgical mask,Cloth masks ,6,7,1,1,1,1,1,1,1,1,1,1,Medical mask ,Cloth masks ,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,2,2,2,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,1,1,1,1
607,28,1,5,,8,1,Gulu,Mid Northern,1,1,1,7,3,2,2,2,1,2,,,1,1,1,1,1,1,2,1,1,2,2,Surgical mask,,6,2,1,1,1,1,1,1,1,1,1,2,,,6,6,6,7,7,6,6,6,7,6,6,6,6,7,7,7,2,2,7,1,6,7,1,6,6,7,6,6,7,7,6,6,6,1,2,2,2,1,1,1,1,1,1,1,1
608,25,2,2,,1,1,Wakiso,Central 1,1,1,2,1,1,2,1,2,2,2,,,1,2,1,2,1,1,2,1,2,2,2,Surgical mask,,3,3,1,1,2,2,1,1,1,1,1,2,,,5,5,5,6,6,5,5,5,7,5,4,3,3,5,5,5,5,3,3,3,3,3,3,3,6,7,6,6,7,7,6,6,6,3,3,3,3,5,5,5,4,1,2,1,1
609,52,2,9,,1,1,Wakiso,Central 1,2,,1,3,3,1,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,3,,,7,7,1,1,1,1,1,1,1,1,1,2,,,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,7,7,2,7,7,7,7,7,7,7,7,1,7,6,2,6,5,5,6,6,5,1,1,1,1
610,28,2,8,,10,1,Wakiso,Central 1,1,1,1,1,6,1,1,1,1,1,3,,1,1,1,1,1,1,1,1,1,1,1,Surgical mask,Cloth masks ,1,1,1,1,1,1,1,1,1,1,1,1,,Cloth masks ,1,1,1,1,1,1,1,1,7,7,1,1,1,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
611,32,2,10,,12,1,Wakiso,Central 1,1,1,1,3,3,1,1,1,1,1,2,,1,1,1,1,1,1,1,1,1,1,1,medical mask ,Medical mask ,6,6,1,1,1,1,1,1,1,1,1,1,Medical mask ,Medical  mask,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2,2,2,2,2,2,2,2,1,1,1,1
612,33,2,6,,2,1,Kitgum,Mid Northern,1,1,1,3,3,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,Surgical mask,,6,6,1,1,1,1,1,1,1,1,1,3,,,6,6,7,7,6,6,7,2,7,6,6,7,3,7,7,7,5,5,7,6,6,7,6,6,5,7,6,5,5,5,5,5,2,2,2,2,2,2,2,3,3,1,1,1,1
613,34,2,7,Radiographer,12,1,Wakiso,Central 1,1,1,1,3,2,2,1,1,1,2,,,1,1,1,1,1,1,2,1,1,2,2,Surgical mask,,1,1,1,1,1,1,1,1,1,1,1,2,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,5,1,1,7,1,1,5,1,5,2,2,2,2,2,1,1,1,1,1,1,2
614,26,1,6,,1,1,Wakiso,Central 1,1,2,1,1,5,1,2,2,1,1,2,,1,2,1,1,1,1,2,2,2,1,2,Surgical mask,,7,6,1,1,1,1,1,1,1,1,1,2,,,6,6,6,6,7,6,6,6,7,7,5,6,5,6,6,6,2,3,6,2,6,7,2,2,3,3,6,6,6,6,6,6,6,4,5,5,5,5,1,4,2,2,1,1,2
615,28,2,2,,1,1,Wakiso,Central 1,1,1,3,1,6,2,2,2,1,1,1,2,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,5,3,1,1,1,1,1,1,1,1,1,2,,,7,6,6,6,5,3,6,3,6,6,2,6,1,6,6,6,2,2,6,2,2,7,1,2,2,6,6,2,6,2,1,7,7,2,2,2,1,2,5,2,2,2,1,1,2
616,26,1,5,,8,1,Gulu,Mid Northern,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,5,7,1,1,1,1,1,1,1,1,1,2,,,6,6,7,6,6,7,7,1,7,6,7,7,6,7,7,7,7,6,7,6,7,7,6,7,7,7,7,7,6,7,1,7,6,5,4,2,2,2,1,1,5,1,1,1,1
617,28,2,7,Laboratory assistant ,10,1,Wakiso,Central 1,1,1,1,1,6,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,,,2,2,1,1,1,3,1,1,1,1,1,2,Surgical masks,,5,5,5,2,3,2,3,5,6,2,2,1,1,6,6,6,1,1,6,2,2,6,2,1,6,6,6,2,6,6,6,6,6,5,5,5,2,2,6,6,6,2,2,2,2
618,29,1,6,,1,1,Wakiso,Central 1,1,2,1,3,2,1,2,1,2,1,2,,1,2,1,2,1,1,2,2,2,2,2,Surgical mask,,1,2,1,1,1,1,1,1,1,1,1,2,Surgical masks,,3,7,6,6,7,6,7,1,7,6,3,1,1,6,7,7,2,2,6,2,6,7,1,7,6,7,6,5,7,7,2,6,2,2,5,2,1,5,6,1,1,2,1,2,2
619,28,1,9,,12,1,Wakiso,Central 1,1,1,1,2,1,1,2,2,2,2,,,1,1,1,2,1,1,2,1,1,2,1,Surgical mask,Social distancing ,7,7,1,1,1,1,1,1,1,1,1,1,,Social distancing,6,6,6,6,6,6,6,5,6,6,5,6,2,5,7,7,7,2,7,1,7,7,7,7,7,7,6,7,7,7,7,7,7,1,1,1,2,2,1,1,1,1,1,1,1
620,24,1,5,,8,1,Wakiso,Central 1,1,1,1,1,6,2,1,2,2,2,,,1,1,1,1,1,1,1,1,1,1,1,Surgical mask,Social distancing ,6,6,1,1,1,1,1,1,1,1,1,2,,,7,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,2,2,7,1,7,7,1,1,7,7,7,7,7,7,7,7,7,6,6,6,6,6,1,1,6,1,1,1,1
621,38,2,6,,10,1,Wakiso,Central 1,1,2,2,3,2,1,1,2,1,1,2,,1,2,1,2,2,1,2,2,2,3,2,Surgical mask,,1,1,1,1,2,1,1,1,1,1,1,3,,,6,6,2,6,6,2,6,2,7,6,1,2,1,1,6,7,1,1,5,1,1,7,1,1,7,7,6,6,6,6,5,2,2,3,2,3,2,3,6,6,5,1,1,1,1
622,21,1,5,,8,1,Wakiso,Central 1,1,1,1,1,7,1,2,2,3,1,3,,1,3,1,3,1,1,2,1,1,3,3,Surgical mask,,2,2,1,3,2,1,1,1,3,3,1,3,,,5,7,2,5,6,6,6,6,6,7,6,1,2,6,7,7,5,1,6,6,6,7,1,3,7,7,7,7,7,7,5,4,4,5,2,2,2,1,6,3,3,1,1,1,2
623,38,2,10,,10,1,Wakiso,Central 1,1,2,2,3,2,1,1,1,1,1,2,,1,2,1,2,2,1,2,2,2,3,3,Surgical mask,,2,2,1,1,1,1,1,1,1,1,1,3,Disposal masks,,6,5,6,6,6,2,6,5,7,6,2,2,1,1,6,2,2,2,5,1,1,7,1,1,6,7,6,6,6,6,5,2,1,2,2,5,2,5,6,6,4,1,1,1,1
624,30,2,7,Radiographer,1,1,Wakiso,Central 1,1,1,1,1,6,1,1,1,1,1,2,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,5,5,1,1,1,1,1,1,1,1,1,2,,,4,5,5,7,7,3,7,4,7,5,5,1,1,7,7,7,2,2,7,1,6,7,1,1,6,7,7,4,7,4,1,7,4,1,1,1,1,1,4,3,1,2,1,1,2
625,28,2,7,Clinical officer,1,1,Wakiso,Central 1,1,1,1,2,6,1,3,2,3,3,,,1,1,1,3,3,1,3,2,2,2,2,KN95,,1,1,1,1,1,1,1,1,1,1,1,1,Cloth masks,Social distancing,1,6,3,7,7,2,6,1,7,2,1,1,1,2,7,7,1,1,7,1,2,7,1,6,7,7,7,6,7,7,4,6,7,1,2,2,1,2,1,1,1,1,1,1,1
626,25,1,5,,8,1,Gulu,Mid Northern,1,1,1,3,3,2,1,2,2,2,,,1,2,1,2,2,1,2,2,2,2,2,Surgical mask,,1,1,1,1,1,1,1,1,1,1,1,2,Surgical masks,,1,5,5,5,5,1,5,4,7,6,2,1,1,6,6,6,1,1,6,1,1,5,1,1,5,7,5,4,7,7,5,7,3,4,4,5,4,5,2,2,2,1,1,2,2
627,28,2,8,,10,1,Wakiso,Central 1,1,1,1,1,6,1,1,1,1,1,3,,1,1,1,1,1,1,1,1,1,1,1,Surgical mask,Cloth masks ,1,1,1,1,1,1,1,1,1,1,1,1,,Cloth masks ,1,1,1,1,1,1,1,1,7,7,1,1,1,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1
628,30,1,1,,1,2,Kitgum ,Mid Northern,1,1,2,1,5,1,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,,,1,1,1,1,2,2,2,2,2,2,2,2,,,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
629,25,2,6,,12,1,kitgum,Mid Northern,1,1,1,1,6,1,2,2,1,2,,,1,2,1,1,1,1,2,2,2,2,2,Surgical mask,,1,1,1,1,1,1,1,1,1,1,1,1,,Cloth masks ,1,6,6,2,6,2,1,7,7,6,2,2,4,6,6,6,2,2,6,5,6,7,5,5,5,6,6,2,7,7,6,7,2,1,5,5,5,5,6,6,6,1,1,2,2
630,23,1,5,,8,1,Buikwe ,Central 2,1,2,1,1,6,2,1,1,1,3,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,6,5,1,1,1,1,1,1,1,1,1,3,,,5,5,7,5,7,7,7,6,6,5,6,5,5,3,7,7,6,7,6,5,6,7,4,4,5,6,5,5,6,6,4,4,6,3,3,2,2,3,3,3,3,2,1,2,2
631,23,1,5,,8,1,Buikwe ,Central 2,1,2,1,1,6,2,1,1,1,3,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,6,5,1,1,1,1,1,1,1,1,1,3,,,5,5,7,5,7,7,7,6,6,5,6,5,5,3,7,7,6,7,6,5,6,7,4,4,5,6,5,5,6,6,4,4,6,3,3,2,2,3,3,3,3,2,1,2,2
632,23,1,5,,8,1,Buikwe ,Central 2,1,2,1,1,6,2,1,1,1,3,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,6,5,1,1,1,1,1,1,1,1,1,3,,,5,5,7,5,7,7,7,6,6,5,6,5,5,3,7,7,6,7,6,5,6,7,4,4,5,6,5,5,6,6,4,4,6,3,3,2,2,3,3,3,3,2,1,2,2
633,34,2,5,,1,1,Wakiso,Central 1,1,1,1,3,2,2,2,2,2,2,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,5,5,1,1,1,2,1,1,2,1,1,2,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,1,7,7,7,6,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1
634,31,1,9,,1,1,Kampala,Kampala,1,1,1,1,6,2,2,1,1,1,2,,1,1,1,3,3,1,2,1,3,1,3,Surgical mask,,3,3,1,1,1,3,3,1,1,1,3,3,Disposal masks,,7,6,7,7,5,7,7,5,7,7,7,2,6,7,7,7,7,7,7,3,3,7,3,7,7,7,7,7,7,7,7,7,7,5,2,3,3,2,4,1,1,1,1,1,1
635,47,2,2,,1,1,Kampala,Kampala,1,2,1,3,3,2,1,2,1,1,1,2,1,1,2,2,2,1,2,1,2,2,2,,,4,3,1,1,1,1,1,1,1,1,1,2,Surgical masks,,6,6,4,5,6,4,5,5,5,4,4,3,3,7,7,7,7,7,7,1,1,7,1,7,4,6,5,4,7,7,6,7,3,3,3,3,3,2,6,5,5,1,1,1,1
636,25,1,7,Laboratory Technician,1,1,Wakiso,Central 1,1,1,2,1,6,2,2,2,2,2,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,4,4,1,1,1,2,1,1,2,1,1,2,,,7,7,7,7,7,7,6,6,6,7,7,7,7,1,1,1,1,1,7,1,1,1,6,6,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1
637,60,2,7,None,10,1,Kampala,Kampala,1,1,1,3,1,2,3,1,1,3,,,1,2,1,2,2,1,2,2,1,2,1,Surgical mask,Surgical mask,1,1,1,1,3,1,1,1,1,1,1,2,,,7,7,7,7,7,6,7,1,7,6,6,2,6,7,7,7,2,2,7,1,2,7,1,6,6,7,7,6,7,7,5,7,2,2,1,2,4,4,6,1,1,1,1,1,2
638,35,1,10,,12,2,Kampala,Kampala,1,1,6,3,1,1,1,2,1,2,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,6,2,1,1,1,1,1,1,1,1,1,2,,,6,6,6,7,7,6,6,6,7,6,,6,6,7,7,7,2,2,7,1,6,7,1,1,6,7,6,6,7,7,6,6,6,1,2,2,2,1,1,1,1,1,1,1,1
639,25,1,10,,12,1,Kampala,Kampala,1,1,1,1,5,2,2,2,1,2,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,2,2,1,1,1,1,1,1,1,1,1,2,,,6,6,6,6,5,6,6,1,6,6,5,1,6,6,6,6,2,2,6,1,6,6,1,1,7,7,6,6,6,6,6,6,6,1,1,1,1,1,4,1,1,1,1,1,1
640,35,1,9,,1,1,Kampala,Kampala,1,1,1,3,6,2,2,2,2,2,,,1,1,2,2,2,1,2,2,3,2,3,,,3,3,1,1,1,3,3,1,1,1,3,2,,,6,6,5,6,7,5,7,6,5,2,3,2,5,6,7,7,6,6,6,5,6,7,3,5,6,7,7,7,7,7,7,6,5,5,5,1,1,1,1,1,1,1,1,1,1
641,34,2,9,,1,1,Kampala,Kampala,1,1,1,3,2,1,2,2,1,2,,,1,1,1,2,1,1,2,2,1,2,2,Surgical mask,,6,1,1,1,1,1,1,1,1,1,1,2,,,6,6,7,7,6,7,7,7,6,7,6,6,7,7,7,7,6,6,7,6,7,7,1,7,7,7,7,7,7,7,7,7,6,2,5,5,5,5,5,5,5,1,1,1,1
642,28,1,10,,12,1,Kampala,Kampala,1,1,1,3,1,2,2,2,3,2,,,1,1,1,2,2,1,2,2,1,2,2,Surgical mask,,6,5,1,1,1,2,1,1,3,1,3,3,Surgical masks,,4,5,6,6,3,5,7,1,7,6,5,1,4,5,7,7,1,1,7,1,1,7,1,1,6,7,7,4,7,7,3,3,6,3,3,3,3,3,5,2,2,1,1,1,1
643,28,1,10,,12,1,Kampala,Kampala,1,1,1,3,1,2,2,2,3,2,,,1,1,1,2,2,1,2,2,1,2,2,Surgical mask,,6,5,1,1,1,2,1,1,3,1,3,3,Surgical masks,,4,5,6,6,3,5,7,1,7,6,5,1,4,5,7,7,1,1,7,1,1,7,1,1,6,7,7,4,7,7,3,3,6,3,3,3,3,3,5,2,2,1,1,1,1
644,34,2,9,,1,1,Kampala,Kampala,1,1,1,3,2,1,2,2,1,2,,,1,1,1,2,1,1,2,2,1,2,2,Surgical mask,,6,1,1,1,1,1,1,1,1,1,1,2,,,6,6,7,7,6,7,7,7,6,7,6,6,7,7,7,7,6,6,7,6,7,7,1,7,7,7,7,7,7,7,7,7,6,2,5,5,5,5,5,5,5,1,1,1,1
645,32,1,3,,1,1,Kampala,Kampala,1,1,1,3,4,2,2,2,3,2,,,2,2,2,2,2,2,2,2,2,2,2,,,2,2,1,1,2,3,1,1,1,1,1,2,,,6,6,6,6,6,3,6,1,7,7,2,1,6,7,7,7,7,7,7,2,2,7,1,7,6,7,7,6,6,6,6,6,6,1,1,1,1,1,6,6,1,1,1,1,1
646,28,1,10,,12,1,Kampala,Kampala,1,1,1,3,1,2,2,2,3,2,,,1,1,1,2,2,1,2,2,1,2,2,Surgical mask,,6,5,1,1,1,2,1,1,3,1,3,3,Surgical masks,,4,5,6,6,3,5,7,1,7,6,5,1,4,5,7,7,1,1,7,1,1,7,1,1,6,7,7,4,7,7,3,3,6,3,3,3,3,3,5,2,2,1,1,1,1
647,28,1,10,,12,1,Kampala,Kampala,1,1,1,3,1,2,2,2,3,2,,,1,1,1,2,2,1,2,2,1,2,2,Surgical mask,,6,5,1,1,1,2,1,1,3,1,3,3,Surgical masks,,4,5,6,6,3,5,7,1,7,6,5,1,4,5,7,7,1,1,7,1,1,7,1,1,6,7,7,4,7,7,3,3,6,3,3,3,3,3,5,2,2,1,1,1,1
648,26,1,5,,1,1,Kampala,Kampala,1,1,1,3,2,1,2,2,1,2,,,1,1,2,2,1,1,2,1,1,2,2,,,4,4,1,1,3,1,1,1,1,1,1,2,,,4,1,2,1,1,4,1,1,1,1,1,4,1,3,1,1,1,4,1,4,4,1,4,4,1,1,6,1,1,1,4,1,1,1,1,1,1,1,4,1,1,1,1,1,1
649,30,2,2,,1,1,Kampala,Kampala,1,1,1,1,6,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,1,2,3,,,1,1,1,1,2,1,1,1,1,1,1,3,,,3,6,4,4,5,3,6,3,7,3,2,1,1,6,6,6,2,2,6,1,6,6,1,1,6,6,6,2,7,7,3,6,5,4,4,4,4,3,6,2,2,2,2,2,2
650,35,1,10,,1,2,Kampala,Kampala,1,1,6,3,2,1,1,2,1,2,,,1,1,1,1,1,1,2,1,1,3,3,Surgical mask,,7,7,1,1,3,1,1,1,2,2,2,3,,,6,6,7,7,7,7,6,6,6,6,6,6,7,7,7,7,7,7,7,7,6,6,1,1,6,7,6,6,6,6,1,1,7,5,1,6,5,5,6,6,5,1,1,1,2
651,62,1,5,,1,1,Kampala,Kampala,1,1,1,8,4,1,1,1,1,2,,,1,1,1,2,1,1,2,2,1,1,1,KN95,Cloth masks ,1,1,1,1,1,2,1,1,2,2,1,1,KN95,Cloth masks ,7,7,6,6,7,6,6,6,5,7,5,6,7,7,7,7,5,7,7,2,2,7,1,1,7,7,7,6,7,7,2,6,6,5,2,1,1,5,2,1,1,1,1,1,1
652,24,2,7,Laboratory Technician,10,1,Kampala,Kampala,1,1,1,1,6,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,KN95,,5,2,1,1,1,1,1,1,1,1,1,1,Disposal masks,Disposable masks,7,7,7,7,7,7,7,7,7,7,7,6,6,7,7,6,1,1,6,7,6,7,5,5,7,7,7,6,7,7,1,6,3,1,1,1,1,1,3,1,1,1,1,1,1
653,24,2,7,Laboratory Technician,3,1,Kampala,Kampala,1,1,1,1,6,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,KN95,,5,2,1,1,1,1,1,1,1,1,1,1,Disposal masks,Disposable masks,7,7,7,7,7,7,7,7,7,7,7,6,6,7,7,6,1,1,6,7,6,7,5,5,7,7,7,6,7,7,1,6,3,1,1,1,1,1,3,1,1,1,1,1,1
654,33,2,10,,9,1,Kampala,Kampala,1,1,1,3,2,1,2,2,1,2,,,1,1,1,2,1,1,2,1,1,1,2,Surgical mask,,1,1,1,1,1,1,1,1,1,1,1,2,,,7,7,7,7,2,5,7,2,7,5,7,1,2,7,7,7,7,7,7,2,7,7,1,1,7,7,7,1,7,7,1,1,1,5,5,5,2,2,6,5,6,1,1,1,1
655,25,1,7,Data officer,1,1,Kampala,Kampala,2,,1,1,5,2,2,2,1,2,,,1,1,1,1,1,1,1,1,1,1,2,Surgical mask,,2,2,1,1,1,1,1,1,1,1,1,2,,,6,6,6,6,7,7,7,2,6,6,6,1,6,6,6,6,6,6,6,6,6,6,2,6,6,7,6,4,7,7,5,6,7,1,1,1,1,1,4,1,1,1,1,1,1
656,30,1,5,,1,1,Kampala,Kampala,1,1,1,3,3,1,1,1,1,2,,,1,1,1,2,1,1,2,1,1,1,1,Surgical mask,Disposable masks,7,1,1,1,1,1,1,1,2,1,1,1,None,None,7,7,7,7,7,7,6,6,6,6,6,6,1,6,2,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,2,1,1,1,1,1,1
657,30,1,9,,12,1,Kampala,Kampala,1,1,1,3,7,2,1,2,1,1,1,2,1,1,2,2,2,1,1,1,1,2,2,,,7,7,1,1,2,1,1,1,1,1,1,1,,Social distancing,7,7,7,7,7,6,7,1,7,7,7,7,6,7,7,7,7,2,7,1,1,7,1,1,7,7,7,6,7,7,7,1,7,5,5,2,5,5,1,2,2,1,1,1,1
658,29,1,8,,1,1,Kampala,Kampala,1,1,1,3,1,2,2,2,2,2,,,2,2,2,2,2,2,2,2,2,2,2,,,4,4,1,1,1,2,1,1,2,2,1,2,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,1,7,7,7,7,7,7,7,7,7,7,1,5,5,5,5,1,1,1,1,1,1,1
659,41,1,8,,1,1,Kampala,Kampala,1,1,1,3,4,2,2,2,2,2,,,1,1,1,2,1,1,2,1,1,2,2,Surgical mask,,5,5,1,1,1,2,1,1,2,2,1,2,,,7,7,7,7,7,6,6,6,7,6,6,6,7,7,7,7,7,7,7,1,7,7,1,1,7,7,7,7,7,7,7,7,7,1,5,1,1,1,4,4,4,1,1,1,1
660,23,1,10,,1,2,Kampala,Kampala,1,1,6,1,7,2,1,2,1,2,,,1,1,3,2,1,2,2,2,2,2,3,,,2,2,1,1,1,1,1,1,1,1,1,2,Disposal masks,,6,6,6,6,6,6,6,2,7,6,6,6,3,6,6,6,2,2,7,2,6,6,2,2,7,7,7,5,6,6,6,6,6,2,3,2,1,2,5,1,1,1,1,1,1
661,28,2,7,None,10,1,Kitgum ,Mid Northern,2,,1,1,6,2,2,2,2,2,,,1,1,2,1,3,1,1,1,2,2,2,,,2,2,1,1,1,1,1,1,1,1,1,2,,,4,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,3,1,1,1,1,1,1
662,25,1,5,,8,1,Gulu,Mid Northern,1,1,1,3,1,1,2,2,1,2,,,1,1,2,2,1,1,3,1,1,2,2,,,6,7,1,1,1,3,1,1,3,1,1,2,,,5,6,7,7,7,7,7,1,7,7,6,7,5,7,7,7,5,5,7,5,6,7,2,7,7,7,7,7,7,7,2,1,6,1,5,1,5,1,1,1,1,1,1,1,1
663,25,1,5,,8,1,Gulu,Mid Northern,1,1,1,3,1,1,2,2,1,2,,,1,1,2,2,1,1,3,1,1,2,2,,,6,7,1,1,1,3,1,1,3,1,1,2,,,5,6,7,7,7,7,7,1,7,7,6,7,5,7,7,7,5,5,7,5,6,7,2,7,7,7,7,7,7,7,2,1,6,1,5,1,5,1,1,1,1,1,1,1,1
664,32,2,6,,1,1,Wakiso,Central 1,1,1,1,3,2,2,2,2,2,2,,,1,1,1,1,1,1,1,1,1,2,2,Surgical mask,,5,5,1,1,1,1,1,1,1,1,1,2,,,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1,1,1,1,1,3,3,3,1,1,1,1
665,28,1,6,,1,1,Wakiso,Central 1,1,1,1,2,1,2,2,2,2,2,,,1,1,1,1,1,1,1,1,2,2,2,Surgical mask,,1,1,1,1,1,1,1,1,1,1,1,2,,,5,5,5,5,5,7,7,7,7,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,2,2,2,1,1,1,1
666,32,2,9,,1,1,Wakiso,Central 1,1,1,1,3,3,1,2,2,2,2,,,1,1,1,1,1,1,1,1,1,2,2,Surgical mask,,7,7,1,1,1,1,1,1,1,1,1,2,,,7,7,7,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
667,26,1,7,Pharmacist,1,1,Wakiso,Central 1,1,1,1,3,1,1,1,1,1,2,,,1,1,1,1,1,1,1,1,1,1,2,Surgical mask,,7,7,1,1,1,1,1,1,1,1,1,2,,,7,7,7,7,7,7,7,7,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,5,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1
668,26,2,9,,1,1,Wakiso,Central 1,1,1,1,1,6,2,2,2,2,2,,,1,1,1,1,1,1,1,1,1,2,2,Surgical mask,,7,7,1,1,1,1,1,1,1,1,1,2,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,1,1,1,1,1,1,1,1,1,1,1,1
669,26,2,9,,1,1,Wakiso,Central 1,1,1,1,3,2,2,2,2,2,2,,,1,1,1,1,1,1,1,1,1,2,2,Surgical mask,,7,7,1,1,1,1,1,1,1,1,1,2,,,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1
